2026-02-12 20:24:21.827 | DEBUG    | src.data_buffer:update:51 - Updated EOS-USDT-SWAP: 1440 candles
2026-02-12 20:24:21.827 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for EOS-USDT-SWAP
2026-02-12 20:24:29.105 | DEBUG    | src.data_buffer:update:51 - Updated LTC-USDT-SWAP: 1440 candles
2026-02-12 20:24:29.105 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for LTC-USDT-SWAP
2026-02-12 20:24:36.346 | DEBUG    | src.data_buffer:update:51 - Updated TRX-USDT-SWAP: 1440 candles
2026-02-12 20:24:36.346 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for TRX-USDT-SWAP
2026-02-12 20:24:43.769 | DEBUG    | src.data_buffer:update:51 - Updated ETC-USDT-SWAP: 1440 candles
2026-02-12 20:24:43.769 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ETC-USDT-SWAP
2026-02-12 20:24:51.006 | DEBUG    | src.data_buffer:update:51 - Updated LINK-USDT-SWAP: 1440 candles
2026-02-12 20:24:51.006 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for LINK-USDT-SWAP
2026-02-12 20:24:58.388 | DEBUG    | src.data_buffer:update:51 - Updated XLM-USDT-SWAP: 1440 candles
2026-02-12 20:24:58.388 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XLM-USDT-SWAP
2026-02-12 20:25:05.703 | DEBUG    | src.data_buffer:update:51 - Updated ADA-USDT-SWAP: 1439 candles
2026-02-12 20:25:05.704 | INFO     | __main__:initialize_data:156 - Downloaded 1439 candles for ADA-USDT-SWAP
2026-02-12 20:25:06.142 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:06.142 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:06.143 | ERROR    | __main__:initialize_data:159 - Failed to download XMR-USDT-SWAP: 'timestamp'
2026-02-12 20:25:06.418 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:06.419 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:06.420 | ERROR    | __main__:initialize_data:159 - Failed to download DASH-USDT-SWAP: 'timestamp'
2026-02-12 20:25:06.674 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:06.674 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:06.675 | ERROR    | __main__:initialize_data:159 - Failed to download ZEC-USDT-SWAP: 'timestamp'
2026-02-12 20:25:13.699 | DEBUG    | src.data_buffer:update:51 - Updated XTZ-USDT-SWAP: 1440 candles
2026-02-12 20:25:13.699 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for XTZ-USDT-SWAP
2026-02-12 20:25:21.151 | DEBUG    | src.data_buffer:update:51 - Updated ATOM-USDT-SWAP: 1440 candles
2026-02-12 20:25:21.151 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for ATOM-USDT-SWAP
2026-02-12 20:25:28.593 | DEBUG    | src.data_buffer:update:51 - Updated BNB-USDT-SWAP: 1440 candles
2026-02-12 20:25:28.593 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for BNB-USDT-SWAP
2026-02-12 20:25:29.056 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:29.056 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:29.057 | ERROR    | __main__:initialize_data:159 - Failed to download ONT-USDT-SWAP: 'timestamp'
2026-02-12 20:25:36.469 | DEBUG    | src.data_buffer:update:51 - Updated IOTA-USDT-SWAP: 1440 candles
2026-02-12 20:25:36.469 | INFO     | __main__:initialize_data:156 - Downloaded 1440 candles for IOTA-USDT-SWAP
2026-02-12 20:25:36.964 | ERROR    | src.okx_client:_request:133 - Request failed: GET /api/v5/market/candles - API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:36.964 | ERROR    | src.okx_client:get_all_klines:261 - Error fetching klines: API Error 51001: Instrument ID, Instrument ID code, or Spread ID doesn't exist.
2026-02-12 20:25:36.966 | ERROR    | __main__:initialize_data:159 - Failed to download BAT-USDT-SWAP: 'timestamp'
2026-02-12 20:25:39.327 | INFO     | src.data_buffer:save:135 - Saved buffer to data/price_buffer.parquet
2026-02-12 20:25:39.328 | INFO     | __main__:initialize_data:165 - Data range: 2026-02-07 11:25:00+00:00 to 2026-02-12 11:25:00+00:00
2026-02-12 20:25:39.328 | INFO     | __main__:run_trading_loop:341 - === Starting Trading Loop ===
2026-02-12 20:25:39.562 | DEBUG    | src.data_buffer:update:51 - Updated BTC-USDT-SWAP: 1441 candles
2026-02-12 20:25:39.823 | DEBUG    | src.data_buffer:update:51 - Updated ETH-USDT-SWAP: 1441 candles
2026-02-12 20:25:40.084 | DEBUG    | src.data_buffer:update:51 - Updated BCH-USDT-SWAP: 1441 candles
2026-02-12 20:25:40.316 | DEBUG    | src.data_buffer:update:51 - Updated XRP-USDT-SWAP: 1441 candles
2026-02-12 20:25:40.547 | DEBUG    | src.data_buffer:update:51 - Updated EOS-USDT-SWAP: 1441 candles
2026-02-12 20:25:40.784 | DEBUG    | src.data_buffer:update:51 - Updated LTC-USDT-SWAP: 1441 candles
2026-02-12 20:25:41.032 | DEBUG    | src.data_buffer:update:51 - Updated TRX-USDT-SWAP: 1441 candles
2026-02-12 20:25:41.292 | DEBUG    | src.data_buffer:update:51 - Updated ETC-USDT-SWAP: 1441 candles
